head	relation	tail
effect:fac9040a28c7	BELONGS_TO	group:effect_group_0269
mode:1d254454c316	LEADS_TO	effect:adc3c081d360
cause:04fd3e761d5e	CAUSES	mode:1d254454c316
cause:04fd3e761d5e	CAUSES_EFFECT	effect:adc3c081d360
mode:d7d53a72e7fb	LEADS_TO	effect:adc3c081d360
mode:d7d53a72e7fb	LEADS_TO	effect:54e6d5212b70
cause:714c5300c717	CAUSES	mode:d7d53a72e7fb
cause:714c5300c717	CAUSES_EFFECT	effect:adc3c081d360
cause:d9186e2946bb	CAUSES	mode:d7d53a72e7fb
cause:d9186e2946bb	CAUSES_EFFECT	effect:54e6d5212b70
mode:3180a74d5b86	LEADS_TO	effect:ed63993318d4
cause:da79f1ffb975	CAUSES	mode:3180a74d5b86
cause:da79f1ffb975	CAUSES_EFFECT	effect:ed63993318d4
cause:5c892792b5db	CAUSES	mode:3180a74d5b86
cause:5c892792b5db	CAUSES_EFFECT	effect:ed63993318d4
mode:c5d58b1b7a31	LEADS_TO	effect:b8eb511ecf47
mode:dff2e8e0d849	LEADS_TO	group:effect_regroup_0021
effect:c25e8474b284	BELONGS_TO	group:effect_regroup_0021
mode:a422e16aacf6	BELONGS_TO	group:mode_group_0433
cause:c205ec4fde0a	CAUSES	group:mode_group_0433
cause:c205ec4fde0a	CAUSES_EFFECT	effect:72b2e6b63f3e
mode:912f04025afb	BELONGS_TO	group:mode_group_0434
cause:4775ad1384ae	CAUSES	group:mode_group_0434
cause:4775ad1384ae	CAUSES_EFFECT	group:effect_group_0032
effect:829b9d0132ef	BELONGS_TO	group:effect_group_0032
mode:0cd03ee641b8	BELONGS_TO	group:mode_group_0433
cause:2fb6628982a4	BELONGS_TO	group:cause_group_0415
mode:72d5c42f3295	LEADS_TO	effect:2dba37aa21c8
cause:48e57af5c04b	BELONGS_TO	group:cause_group_0499
cause:55b433a6c0dc	BELONGS_TO	group:cause_group_0499
mode:83d5bff47e52	LEADS_TO	effect:2dba37aa21c8
cause:62db6045d8ab	BELONGS_TO	group:cause_regroup_0026
cause:77f81fd3bf0e	BELONGS_TO	group:cause_group_0067
mode:9f8305720c0a	LEADS_TO	effect:67637e118afc
mode:96905ce542da	LEADS_TO	group:effect_group_0286
effect:36a58501261c	BELONGS_TO	group:effect_group_0286
cause:0fe725e1a811	CAUSES	mode:96905ce542da
cause:0fe725e1a811	CAUSES_EFFECT	group:effect_group_0286
mode:34f033c46a6c	LEADS_TO	group:effect_group_0286
cause:87d9d9bb54ab	CAUSES	mode:34f033c46a6c
cause:87d9d9bb54ab	CAUSES_EFFECT	group:effect_group_0286
mode:a1de58d0a4d0	BELONGS_TO	group:mode_group_0434
cause:93589886ae14	BELONGS_TO	group:cause_group_0501
cause:7dcde0296def	BELONGS_TO	group:cause_group_0501
mode:48499be19682	BELONGS_TO	group:mode_group_0438
cause:8d630695ad46	BELONGS_TO	group:cause_group_0502
effect:027d326d0315	BELONGS_TO	group:effect_group_0032
mode:30da238800ca	BELONGS_TO	group:mode_group_0438
cause:f5a7ea24b199	CAUSES	group:mode_group_0438
cause:f5a7ea24b199	CAUSES_EFFECT	group:effect_group_0032
mode:d5f7acd564ea	LEADS_TO	group:effect_group_0032
cause:460339a71400	BELONGS_TO	group:cause_group_0502
mode:ae755f4c142b	LEADS_TO	group:effect_group_0286
cause:0f8947e8652b	CAUSES	mode:ae755f4c142b
cause:0f8947e8652b	CAUSES_EFFECT	group:effect_group_0286
effect:161aa947320f	BELONGS_TO	group:effect_group_0286
mode:b92c27cb1012	LEADS_TO	group:effect_group_0032
cause:ab7d4f305cf2	CAUSES	mode:b92c27cb1012
cause:ab7d4f305cf2	CAUSES_EFFECT	group:effect_group_0032
effect:519a9c200d1e	BELONGS_TO	group:effect_group_0032
cause:118fbc3406c8	CAUSES	mode:b92c27cb1012
cause:118fbc3406c8	CAUSES_EFFECT	group:effect_group_0032
mode:f3fb3e81d25f	LEADS_TO	effect:8cd148831dc4
cause:4d3b3dfc490b	CAUSES	mode:f3fb3e81d25f
cause:4d3b3dfc490b	CAUSES_EFFECT	effect:8cd148831dc4
cause:35ba8f8170d4	CAUSES	mode:f3fb3e81d25f
cause:35ba8f8170d4	CAUSES_EFFECT	effect:8cd148831dc4
cause:0f36e5c04a5d	CAUSES	mode:f3fb3e81d25f
cause:0f36e5c04a5d	CAUSES_EFFECT	effect:8cd148831dc4
mode:f620dc47a5b0	BELONGS_TO	group:mode_group_0442
cause:ada0df803654	CAUSES	group:mode_group_0442
cause:b28077308008	CAUSES	group:mode_group_0442
cause:d5bb33b6b788	CAUSES	group:mode_group_0442
cause:b8ed981c2c1f	BELONGS_TO	group:cause_group_0493
cause:0fdda2ba70de	CAUSES	mode:960b8ffd20ef
cause:7f1458a80033	CAUSES	mode:960b8ffd20ef
cause:09eeea0b1bc1	CAUSES	mode:960b8ffd20ef
mode:f89e547ae1ba	LEADS_TO	effect:e1f0817f95b6
cause:9af1348c0cea	CAUSES	mode:f89e547ae1ba
cause:9af1348c0cea	CAUSES_EFFECT	effect:e1f0817f95b6
cause:5327c34b3203	CAUSES	mode:f89e547ae1ba
cause:5327c34b3203	CAUSES_EFFECT	effect:e1f0817f95b6
cause:f30e5746bfa3	CAUSES	mode:1637bb109118
cause:3ad478decb43	CAUSES	mode:1637bb109118
cause:78254c0dae6e	CAUSES	mode:f0263d965849
cause:5cced21a8696	CAUSES	mode:f0263d965849
mode:32ff7dd21161	BELONGS_TO	group:mode_group_0442
cause:3171a639123b	CAUSES	group:mode_group_0442
cause:3171a639123b	CAUSES_EFFECT	effect:2ed35ddc98f8
mode:9cb053f85aa8	LEADS_TO	effect:f423178f9045
cause:bf47c3d8ae1d	CAUSES	mode:9cb053f85aa8
cause:bf47c3d8ae1d	CAUSES_EFFECT	effect:f423178f9045
cause:7829d0e9ad9f	BELONGS_TO	group:cause_group_0138
cause:ae11281dfda1	CAUSES	mode:b968b5b488d6
cause:257bd212a694	CAUSES	mode:b968b5b488d6
mode:c3bb4e8dac36	BELONGS_TO	group:mode_regroup_0014
cause:f2f9de440cb8	CAUSES	group:mode_regroup_0014
cause:69838a9db2d2	CAUSES	mode:2ed83969b284
cause:02ec9e3c12eb	CAUSES	mode:2ed83969b284
cause:257ea4bb2f01	BELONGS_TO	group:cause_group_0529
cause:7ad56d6a76a8	CAUSES	mode:47dbccd12f43
cause:7eeb4b4867c2	CAUSES	mode:47dbccd12f43
mode:0f4453f4bbb0	LEADS_TO	effect:ba40d2dd228e
cause:e1cde401af0c	CAUSES	mode:0f4453f4bbb0
cause:e1cde401af0c	CAUSES_EFFECT	effect:ba40d2dd228e
cause:89391fb97ab9	CAUSES	mode:0f4453f4bbb0
cause:89391fb97ab9	CAUSES_EFFECT	effect:ba40d2dd228e
mode:a2e23653a06a	BELONGS_TO	group:mode_group_0451
cause:fcd95fc510d4	CAUSES	group:mode_group_0451
cause:fcd95fc510d4	CAUSES_EFFECT	effect:6b73be7431fa
cause:33ed7ab5d3c3	BELONGS_TO	group:cause_group_0534
cause:d2d9ddda2a8d	CAUSES	group:mode_group_0451
cause:d2d9ddda2a8d	CAUSES_EFFECT	effect:6b73be7431fa
cause:d2da81ad73c0	CAUSES	group:mode_group_0451
cause:d2da81ad73c0	CAUSES_EFFECT	effect:6b73be7431fa
cause:41b5b0cca0c4	CAUSES	mode:a9131c4a5494
cause:5b5d4152783d	CAUSES	mode:a9131c4a5494
cause:d07a7bc8a226	CAUSES	mode:a9131c4a5494
cause:cbe48c090406	CAUSES	mode:a9131c4a5494
mode:b846e355aa18	LEADS_TO	effect:19ef3d166f64
cause:ae7d3113fcb8	CAUSES	mode:b846e355aa18
cause:ae7d3113fcb8	CAUSES_EFFECT	effect:19ef3d166f64
cause:26fea0eb09c8	CAUSES	mode:b846e355aa18
cause:26fea0eb09c8	CAUSES_EFFECT	effect:19ef3d166f64
cause:b2ba35a10044	CAUSES	mode:b846e355aa18
cause:b2ba35a10044	CAUSES_EFFECT	effect:19ef3d166f64
cause:607d80d69f04	CAUSES	mode:b846e355aa18
cause:607d80d69f04	CAUSES_EFFECT	effect:19ef3d166f64
mode:1e23647e3c63	LEADS_TO	effect:d6bf8b88c0bd
cause:63057dc2bc3f	CAUSES	mode:1e23647e3c63
cause:63057dc2bc3f	CAUSES_EFFECT	effect:d6bf8b88c0bd
mode:7d30d60c343d	LEADS_TO	effect:0869f4847976
cause:5a1c4c6cedfe	CAUSES	mode:7d30d60c343d
cause:5a1c4c6cedfe	CAUSES_EFFECT	effect:0869f4847976
cause:ffe5a887eb5e	CAUSES	mode:7d30d60c343d
cause:ffe5a887eb5e	CAUSES_EFFECT	effect:0869f4847976
cause:fbcf5422bd1e	CAUSES	mode:7d30d60c343d
cause:fbcf5422bd1e	CAUSES_EFFECT	effect:0869f4847976
cause:084ba3d356a4	CAUSES	mode:e73dc41d37b6
cause:01443f17c426	CAUSES	mode:e73dc41d37b6
mode:6d647b7df421	LEADS_TO	group:effect_group_0011
cause:c68c15a8e6f1	CAUSES	mode:6d647b7df421
cause:c68c15a8e6f1	CAUSES_EFFECT	group:effect_group_0011
effect:31e1b90decee	BELONGS_TO	group:effect_group_0011
cause:8a6ab0ee24d0	CAUSES	mode:6d647b7df421
cause:8a6ab0ee24d0	CAUSES_EFFECT	group:effect_group_0011
cause:8df1ceac7b9b	CAUSES	mode:6d647b7df421
cause:8df1ceac7b9b	CAUSES_EFFECT	group:effect_group_0011
cause:c3e5f89e8a74	CAUSES	mode:6d647b7df421
cause:c3e5f89e8a74	CAUSES_EFFECT	group:effect_group_0011
mode:f24a31e32019	BELONGS_TO	group:mode_group_0239
cause:120575c25383	CAUSES	group:mode_group_0239
cause:120575c25383	CAUSES_EFFECT	effect:eb3b72714761
cause:81a80134c9c7	CAUSES	group:mode_group_0239
cause:81a80134c9c7	CAUSES_EFFECT	effect:eb3b72714761
cause:caa87309dd69	CAUSES	group:mode_group_0239
cause:caa87309dd69	CAUSES_EFFECT	effect:eb3b72714761
cause:6bf06c185789	CAUSES	group:mode_group_0239
cause:6bf06c185789	CAUSES_EFFECT	effect:eb3b72714761
mode:f26e9a1d1cee	LEADS_TO	effect:817cd1cb9850
cause:8639c705515a	CAUSES	mode:f26e9a1d1cee
cause:8639c705515a	CAUSES_EFFECT	effect:817cd1cb9850
cause:318865b79388	CAUSES	mode:f26e9a1d1cee
cause:318865b79388	CAUSES_EFFECT	effect:817cd1cb9850
mode:3315e5ba4a92	BELONGS_TO	group:mode_regroup_0049
cause:783337692141	CAUSES	group:mode_regroup_0049
cause:783337692141	CAUSES_EFFECT	group:effect_regroup_0015
effect:6671be42d5ab	BELONGS_TO	group:effect_regroup_0015
cause:dede0c6021e3	CAUSES	group:mode_regroup_0049
cause:dede0c6021e3	CAUSES_EFFECT	group:effect_regroup_0015
cause:d39a8774b58c	CAUSES	mode:96d32a7b2e77
cause:dee12284f010	CAUSES	mode:96d32a7b2e77
cause:7e6ef51139a8	CAUSES	mode:96d32a7b2e77
cause:a988ba4d1f69	CAUSES	mode:96d32a7b2e77
mode:3997814d34c1	LEADS_TO	effect:d11f0fd0e9af
cause:f47805bfe1af	BELONGS_TO	group:cause_group_0135
cause:122fdbd95e5f	BELONGS_TO	group:cause_group_0529
cause:861f5381d6c8	CAUSES	group:mode_group_0451
cause:861f5381d6c8	CAUSES_EFFECT	effect:f1a64bb26225
cause:242303440bcf	CAUSES	group:mode_group_0451
cause:242303440bcf	CAUSES_EFFECT	effect:f1a64bb26225
cause:8c47ce5db3e8	BELONGS_TO	group:cause_group_0013
mode:0a737e2e411c	LEADS_TO	group:effect_group_0184
cause:4e8f2bb347eb	CAUSES	mode:0a737e2e411c
cause:4e8f2bb347eb	CAUSES_EFFECT	group:effect_group_0184
effect:0d89aa65dee5	BELONGS_TO	group:effect_group_0184
cause:9663642b54b6	CAUSES	mode:0a737e2e411c
cause:9663642b54b6	CAUSES_EFFECT	group:effect_group_0184
cause:585ed203a18d	CAUSES	mode:0a737e2e411c
cause:585ed203a18d	CAUSES_EFFECT	group:effect_group_0184
mode:bd505d4e6104	BELONGS_TO	group:mode_group_0030
cause:202718717159	CAUSES	group:mode_group_0030
cause:202718717159	CAUSES_EFFECT	group:effect_group_0150
effect:c123746775fe	BELONGS_TO	group:effect_group_0150
cause:e94f0c27d86a	CAUSES	group:mode_group_0030
cause:e94f0c27d86a	CAUSES_EFFECT	group:effect_group_0150
mode:cc8b585a135c	BELONGS_TO	group:mode_group_0030
cause:d8e09bbf1fb3	CAUSES	group:mode_group_0030
cause:fdff2e5ee0e7	CAUSES	group:mode_group_0030
cause:433680513852	CAUSES	mode:031f91e3a806
cause:ee2596f096be	CAUSES	mode:031f91e3a806
mode:0fd6d20e5212	LEADS_TO	effect:491391402404
cause:7d5fad01d614	CAUSES	mode:0fd6d20e5212
cause:7d5fad01d614	CAUSES_EFFECT	effect:491391402404
cause:41f16a564dc8	CAUSES	mode:0fd6d20e5212
cause:41f16a564dc8	CAUSES_EFFECT	effect:491391402404
cause:c03ed96dbf8e	CAUSES	mode:0fd6d20e5212
cause:c03ed96dbf8e	CAUSES_EFFECT	effect:491391402404
cause:4d0cc292e837	CAUSES	mode:0fd6d20e5212
cause:4d0cc292e837	CAUSES_EFFECT	effect:491391402404
cause:1f3c22902b20	BELONGS_TO	group:cause_group_0043
cause:8cff91f36e2c	CAUSES	mode:02631ef20a04
cause:4661e6fb9e07	CAUSES	mode:02631ef20a04
cause:c5d003b2dec1	CAUSES	mode:02631ef20a04
mode:7e14c16032ce	LEADS_TO	effect:78a95435602c
cause:d59fab835806	BELONGS_TO	group:cause_group_0584
cause:cc907fe68c94	BELONGS_TO	group:cause_group_0585
cause:4dcb93b9a2d5	CAUSES	mode:7e14c16032ce
cause:4dcb93b9a2d5	CAUSES_EFFECT	effect:78a95435602c
cause:381d8f41f0b8	CAUSES	mode:7e14c16032ce
cause:381d8f41f0b8	CAUSES_EFFECT	effect:78a95435602c
cause:361424deaf88	CAUSES	mode:e4f50b027263
cause:2e7a5d0a5879	CAUSES	mode:e4f50b027263
cause:12da12787357	CAUSES	mode:e4f50b027263
cause:73f98996359f	CAUSES	mode:e4f50b027263
cause:4484f8eb47ec	CAUSES	mode:002a48ade3c0
cause:31001adae9f4	CAUSES	mode:002a48ade3c0
cause:f47da7a9384f	CAUSES	mode:002a48ade3c0
cause:0deee3c968f6	CAUSES	mode:98cd6a4edb52
cause:d2a83364e9b6	CAUSES	mode:98cd6a4edb52
cause:eba5542f80b8	CAUSES	mode:98cd6a4edb52
cause:4d7170845eb0	CAUSES	mode:98cd6a4edb52
cause:5c2185bf1ef8	BELONGS_TO	group:cause_group_0386
cause:4e074a4ebf7d	CAUSES	mode:35f4023b3d02
cause:bd19f1b78802	BELONGS_TO	group:cause_group_0386
cause:2e8d900e7458	BELONGS_TO	group:cause_group_0584
cause:a3b0628c8cf9	BELONGS_TO	group:cause_group_0585
cause:d61c41ced58a	CAUSES	mode:11a38f6214c5
cause:dd406e4c4aef	CAUSES	mode:11a38f6214c5
mode:3239009a0413	BELONGS_TO	group:mode_group_0039
cause:00e61174e982	CAUSES	group:mode_group_0039
cause:057511c77296	BELONGS_TO	group:cause_group_0323
cause:1e1234085992	CAUSES	mode:6c5ee174d932
cause:ab401af4a9ae	CAUSES	mode:6c5ee174d932
cause:7e16f074948f	CAUSES	mode:6c5ee174d932
mode:8da0b25f8f38	BELONGS_TO	group:mode_group_0015
cause:3cbb08dd3ea0	CAUSES	group:mode_group_0015
cause:3cbb08dd3ea0	CAUSES_EFFECT	effect:a1d32f1b05ef
mode:d4abda8ef7f1	LEADS_TO	effect:c524125011ad
cause:173ac8be0b1d	CAUSES	mode:d4abda8ef7f1
cause:173ac8be0b1d	CAUSES_EFFECT	effect:c524125011ad
cause:4cb9f1550c41	CAUSES	mode:d4abda8ef7f1
cause:4cb9f1550c41	CAUSES_EFFECT	effect:c524125011ad
cause:83ecf4f7f25d	CAUSES	mode:d4abda8ef7f1
cause:83ecf4f7f25d	CAUSES_EFFECT	effect:c524125011ad
mode:fd442c0e2493	LEADS_TO	effect:258c5bb9e1d1
cause:8cd4bab1fbd5	CAUSES	mode:fd442c0e2493
cause:8cd4bab1fbd5	CAUSES_EFFECT	effect:258c5bb9e1d1
cause:451315aee1e2	CAUSES	mode:fd442c0e2493
cause:451315aee1e2	CAUSES_EFFECT	effect:258c5bb9e1d1
cause:2fee389db2b2	CAUSES	mode:fd442c0e2493
cause:2fee389db2b2	CAUSES_EFFECT	effect:258c5bb9e1d1
cause:c630b07784c3	CAUSES	mode:fd442c0e2493
cause:c630b07784c3	CAUSES_EFFECT	effect:258c5bb9e1d1
mode:eef7489e1a4b	LEADS_TO	group:effect_regroup_0002
cause:0ab028701e99	CAUSES	mode:eef7489e1a4b
cause:0ab028701e99	CAUSES_EFFECT	group:effect_regroup_0002
effect:a7b159d4e2d5	BELONGS_TO	group:effect_regroup_0002
cause:116264f634cf	CAUSES	mode:eef7489e1a4b
cause:116264f634cf	CAUSES_EFFECT	group:effect_regroup_0002
cause:c02aff3bdb54	CAUSES	mode:eef7489e1a4b
cause:c02aff3bdb54	CAUSES_EFFECT	group:effect_regroup_0002
cause:53a155dc1ae7	CAUSES	mode:eef7489e1a4b
cause:53a155dc1ae7	CAUSES_EFFECT	group:effect_regroup_0002
mode:8a5f4d8784be	LEADS_TO	effect:bd5fcfced1aa
cause:e4405856e6c3	CAUSES	mode:8a5f4d8784be
cause:e4405856e6c3	CAUSES_EFFECT	effect:bd5fcfced1aa
cause:ca7bb8aebc48	CAUSES	mode:8a5f4d8784be
cause:ca7bb8aebc48	CAUSES_EFFECT	effect:bd5fcfced1aa
cause:99b138094161	CAUSES	mode:8a5f4d8784be
cause:99b138094161	CAUSES_EFFECT	effect:bd5fcfced1aa
cause:626a6f78eedc	CAUSES	mode:8a5f4d8784be
cause:626a6f78eedc	CAUSES_EFFECT	effect:bd5fcfced1aa
cause:b89e99541e8b	CAUSES	mode:22c3484edf5d
cause:3a8f352324d1	CAUSES	mode:22c3484edf5d
cause:db2283cf461f	CAUSES	mode:fd6090d0a170
mode:82d3148c08d7	BELONGS_TO	group:mode_regroup_0049
cause:22085355b224	CAUSES	group:mode_regroup_0049
cause:22085355b224	CAUSES_EFFECT	effect:e2109be3c24a
cause:006300262c69	CAUSES	group:mode_regroup_0049
cause:006300262c69	CAUSES_EFFECT	effect:e2109be3c24a
cause:bad6e201438c	CAUSES	group:mode_regroup_0049
cause:bad6e201438c	CAUSES_EFFECT	effect:e2109be3c24a
mode:9e702d7d56f3	LEADS_TO	effect:215f8060c4eb
cause:dd2ca3785b1e	CAUSES	mode:9e702d7d56f3
cause:dd2ca3785b1e	CAUSES_EFFECT	effect:215f8060c4eb
cause:edff8b64b466	CAUSES	mode:9e702d7d56f3
cause:edff8b64b466	CAUSES_EFFECT	effect:215f8060c4eb
cause:13f8e9341c1f	CAUSES	mode:9e702d7d56f3
cause:13f8e9341c1f	CAUSES_EFFECT	effect:215f8060c4eb
mode:fb27a25377e7	BELONGS_TO	group:mode_group_0015
cause:cd3ea1db63c2	CAUSES	group:mode_group_0015
mode:cde45892ab7c	LEADS_TO	effect:cb2f3eced3c6
cause:51ec16618c35	CAUSES	mode:cde45892ab7c
cause:51ec16618c35	CAUSES_EFFECT	effect:cb2f3eced3c6
cause:cbc4b4b820cb	CAUSES	mode:cde45892ab7c
cause:cbc4b4b820cb	CAUSES_EFFECT	effect:cb2f3eced3c6
cause:152aadb85e69	CAUSES	mode:cde45892ab7c
cause:152aadb85e69	CAUSES_EFFECT	effect:cb2f3eced3c6
mode:2b69def5431d	BELONGS_TO	group:mode_group_0478
cause:5fd3191f4c08	BELONGS_TO	group:cause_group_0634
cause:fdff425b38e6	CAUSES	group:mode_group_0478
cause:8d7c2c837a00	CAUSES	group:mode_group_0478
mode:729313908f43	BELONGS_TO	group:mode_group_0478
cause:fdc93496fdcb	BELONGS_TO	group:cause_group_0634
cause:f7099621e42b	CAUSES	group:mode_group_0478
cause:f7099621e42b	CAUSES_EFFECT	effect:57e5929e3d53
cause:b471eaf391ef	CAUSES	group:mode_group_0478
cause:b471eaf391ef	CAUSES_EFFECT	effect:57e5929e3d53
mode:7feaba390150	BELONGS_TO	group:mode_group_0017
cause:705f9ef86b0d	CAUSES	group:mode_group_0017
cause:e496fd997171	CAUSES	group:mode_group_0017
cause:e05c9358ae1b	CAUSES	group:mode_group_0017
cause:1bd3860211c3	CAUSES	group:mode_group_0017
cause:70d764a2e830	CAUSES	mode:53c8f5dc675a
cause:c46ca7114dda	CAUSES	mode:53c8f5dc675a
cause:9fe3dabe14f1	CAUSES	mode:53c8f5dc675a
cause:daf2d4f170a6	BELONGS_TO	group:cause_group_0646
cause:0112d0c9cebf	CAUSES	mode:05d8615560a5
cause:b6544591555f	CAUSES	mode:05d8615560a5
cause:bfcc0470cb29	CAUSES	mode:05d8615560a5
mode:c0380f8e57a0	LEADS_TO	effect:bf7cf19d1642
cause:2d3f5e88556d	CAUSES	mode:c0380f8e57a0
cause:2d3f5e88556d	CAUSES_EFFECT	effect:bf7cf19d1642
cause:6203e52617de	CAUSES	mode:83ae9a2d6c20
cause:39f882668801	CAUSES	mode:83ae9a2d6c20
mode:2fe9f9cd9365	LEADS_TO	effect:059fe058a3c2
cause:7a2d2ede5cd2	BELONGS_TO	group:cause_group_0653
cause:6ef0d3f8600c	BELONGS_TO	group:cause_group_0653
mode:58745db5b47a	BELONGS_TO	group:mode_group_0030
cause:25397dc65d88	CAUSES	group:mode_group_0030
cause:25397dc65d88	CAUSES_EFFECT	effect:05d6630f59cf
cause:aed7ebb76a67	CAUSES	group:mode_group_0030
cause:aed7ebb76a67	CAUSES_EFFECT	effect:05d6630f59cf
cause:2a5ec98a15e0	CAUSES	group:mode_group_0030
cause:2a5ec98a15e0	CAUSES_EFFECT	effect:05d6630f59cf
cause:53df82e08ead	CAUSES	mode:7dad6c8bbb1b
cause:2205be972ab8	CAUSES	mode:7dad6c8bbb1b
cause:588e8b766bdf	BELONGS_TO	group:cause_group_0659
cause:6ea40eb223fc	BELONGS_TO	group:cause_group_0659
cause:72a0c9390bd4	CAUSES	mode:e773aa799d0f
mode:b8873fbe2826	BELONGS_TO	group:mode_group_0188
cause:228a9b1759ab	CAUSES	group:mode_group_0188
cause:228a9b1759ab	CAUSES_EFFECT	effect:76a116954fc1
cause:7753059dd047	CAUSES	group:mode_group_0188
cause:7753059dd047	CAUSES_EFFECT	effect:76a116954fc1
cause:70e7aa488274	CAUSES	group:mode_group_0188
cause:70e7aa488274	CAUSES_EFFECT	effect:76a116954fc1
cause:84099d468c6d	CAUSES	mode:017748670da0
cause:54f70d13c0ef	CAUSES	mode:017748670da0
mode:3fb93b89ca69	LEADS_TO	effect:4cc04057ff73
cause:e75669ae367e	CAUSES	mode:3fb93b89ca69
cause:e75669ae367e	CAUSES_EFFECT	effect:4cc04057ff73
cause:36d4b5362a97	CAUSES	mode:3fb93b89ca69
cause:36d4b5362a97	CAUSES_EFFECT	effect:4cc04057ff73
cause:99f1ea0528c1	CAUSES	mode:3fb93b89ca69
cause:99f1ea0528c1	CAUSES_EFFECT	effect:4cc04057ff73
cause:419a3cedc90a	CAUSES	mode:3fb93b89ca69
cause:419a3cedc90a	CAUSES_EFFECT	effect:4cc04057ff73
cause:0aa0aca9bf7c	CAUSES	mode:0b7616b1f68c
cause:20aed7bb764f	CAUSES	mode:0b7616b1f68c
mode:bf87a768e694	LEADS_TO	effect:15b803b277d7
cause:c55567f4739e	CAUSES	mode:bf87a768e694
cause:c55567f4739e	CAUSES_EFFECT	effect:15b803b277d7
cause:af7212d385fb	CAUSES	mode:bf87a768e694
cause:af7212d385fb	CAUSES_EFFECT	effect:15b803b277d7
cause:edbdb4e4a004	CAUSES	mode:1e2f4213fea6
cause:0751a4db46b9	CAUSES	mode:1e2f4213fea6
mode:57cb376aafc2	LEADS_TO	effect:d64230559b6e
cause:732cf5bb3890	CAUSES	mode:57cb376aafc2
cause:732cf5bb3890	CAUSES_EFFECT	effect:d64230559b6e
cause:71cbc29ff995	CAUSES	mode:57cb376aafc2
cause:71cbc29ff995	CAUSES_EFFECT	effect:d64230559b6e
cause:0241ae23d2e2	CAUSES	mode:57cb376aafc2
cause:0241ae23d2e2	CAUSES_EFFECT	effect:d64230559b6e
cause:7cc0fec6496e	CAUSES	mode:57cb376aafc2
cause:7cc0fec6496e	CAUSES_EFFECT	effect:d64230559b6e
mode:682633aab38b	LEADS_TO	effect:4d8faec19b8f
cause:9e0207d45bcb	CAUSES	mode:682633aab38b
cause:9e0207d45bcb	CAUSES_EFFECT	effect:4d8faec19b8f
cause:c6ce251d4aad	CAUSES	mode:682633aab38b
cause:c6ce251d4aad	CAUSES_EFFECT	effect:4d8faec19b8f
cause:ba986e68d3f5	CAUSES	mode:682633aab38b
cause:ba986e68d3f5	CAUSES_EFFECT	effect:4d8faec19b8f
mode:d607e04a35fd	BELONGS_TO	group:mode_group_0442
cause:1f256d254983	CAUSES	group:mode_group_0442
cause:349bc2802bdc	CAUSES	group:mode_group_0442
cause:353c759909e9	BELONGS_TO	group:cause_group_0634
cause:b52272f83a65	CAUSES	group:mode_group_0442
cause:b52272f83a65	CAUSES_EFFECT	effect:3a6cd9622b66
cause:c9d3ebf755ab	CAUSES	group:mode_group_0442
cause:c9d3ebf755ab	CAUSES_EFFECT	effect:3a6cd9622b66
cause:97c6cff1909f	CAUSES	group:mode_group_0442
cause:97c6cff1909f	CAUSES_EFFECT	effect:3a6cd9622b66
cause:2df95d03d470	CAUSES	mode:fc40fdf3e2e2
cause:de907813f401	CAUSES	mode:fc40fdf3e2e2
cause:f56f3367a1dd	CAUSES	mode:fc40fdf3e2e2
cause:7362e9c346e5	CAUSES	mode:3f1567e3374f
cause:d68110db6e73	CAUSES	mode:3f1567e3374f
cause:72f7d74921c1	CAUSES	mode:3f1567e3374f
cause:adf36e61febc	CAUSES	mode:3f1567e3374f
mode:f6155e742203	LEADS_TO	effect:4a613088b71f
cause:4dcfaff1ecb8	CAUSES	mode:f6155e742203
cause:4dcfaff1ecb8	CAUSES_EFFECT	effect:4a613088b71f
cause:a281aafc6339	CAUSES	mode:f6155e742203
cause:a281aafc6339	CAUSES_EFFECT	effect:4a613088b71f
cause:f14f3cd9fab7	CAUSES	mode:f6155e742203
cause:f14f3cd9fab7	CAUSES_EFFECT	effect:4a613088b71f
cause:8eab6dbb9aef	CAUSES	mode:f6155e742203
cause:8eab6dbb9aef	CAUSES_EFFECT	effect:4a613088b71f
cause:91bbd40bd9fa	CAUSES	mode:a01a58c02847
cause:d1149169fd25	BELONGS_TO	group:cause_group_0288
cause:1c3eb96ed850	CAUSES	mode:8cf5a947a66c
cause:bf51d976c098	CAUSES	mode:8cf5a947a66c
cause:29e16db78860	CAUSES	mode:a1c7f5815f67
mode:21553beb1caf	LEADS_TO	effect:4842ec0a77ec
cause:9caaf30dd15e	CAUSES	mode:21553beb1caf
cause:9caaf30dd15e	CAUSES_EFFECT	effect:4842ec0a77ec
cause:3a9e27328fd1	CAUSES	mode:21553beb1caf
cause:3a9e27328fd1	CAUSES_EFFECT	effect:4842ec0a77ec
mode:939e52b1082f	LEADS_TO	effect:4faefc05e46b
cause:941c42ca6257	CAUSES	mode:939e52b1082f
cause:941c42ca6257	CAUSES_EFFECT	effect:4faefc05e46b
cause:fa154b475fd8	CAUSES	mode:939e52b1082f
cause:fa154b475fd8	CAUSES_EFFECT	effect:4faefc05e46b
cause:809f22b60c15	CAUSES	mode:939e52b1082f
cause:809f22b60c15	CAUSES_EFFECT	effect:4faefc05e46b
mode:841f7e32b7f2	BELONGS_TO	group:mode_group_0017
cause:ef04b42e888c	CAUSES	group:mode_group_0017
